,datetimehourly,weathertype
1927,2/21/17 15:00,4
1928,2/21/17 16:00,4
1929,2/21/17 17:00,4
1930,2/21/17 18:00,4
1931,2/21/17 19:00,4
1932,2/21/17 20:00,4
1933,2/21/17 21:00,4
1934,2/21/17 22:00,4
1935,2/21/17 23:00,4
1936,2/22/17 0:00,4
1937,2/22/17 1:00,4
1938,2/22/17 2:00,4
1939,2/22/17 3:00,4
1940,2/22/17 4:00,4
1941,2/22/17 5:00,4
1942,2/22/17 6:00,4
1943,2/22/17 7:00,4
1944,2/22/17 8:00,4
1945,2/22/17 9:00,4
1946,2/22/17 10:00,4
1947,2/22/17 11:00,4
1948,2/22/17 12:00,4
1949,2/22/17 13:00,4
1950,2/22/17 14:00,4
1951,2/22/17 15:00,4
1952,2/22/17 16:00,4
1953,2/22/17 17:00,4
1954,2/22/17 18:00,4
1955,2/22/17 19:00,4
1956,2/22/17 20:00,4
1957,2/22/17 21:00,4
1958,2/22/17 22:00,4
1959,2/22/17 23:00,4
1960,2/23/17 0:00,4
1961,2/23/17 1:00,4
1962,2/23/17 2:00,4
1963,2/23/17 3:00,4
1964,2/23/17 4:00,4
1965,2/23/17 5:00,4
1966,2/23/17 6:00,4
1967,2/23/17 7:00,4
1968,2/23/17 8:00,1
1969,2/23/17 9:00,1
1970,2/23/17 10:00,1
1971,2/23/17 11:00,1
1972,2/23/17 12:00,1
1973,2/23/17 13:00,1
1974,2/23/17 14:00,1
1975,2/23/17 15:00,1
1976,2/23/17 16:00,1
1977,2/23/17 17:00,1
1978,2/23/17 18:00,1
1979,2/23/17 19:00,1
1980,2/23/17 20:00,1
1981,2/23/17 21:00,1
1982,2/23/17 22:00,1
1983,2/23/17 23:00,1
1984,2/24/17 0:00,1
1985,2/24/17 1:00,1
1986,2/24/17 2:00,1
1987,2/24/17 3:00,1
1988,2/24/17 4:00,1
1989,2/24/17 5:00,1
1990,2/24/17 6:00,1
1991,2/24/17 7:00,1
1992,2/24/17 8:00,1
1993,2/24/17 9:00,1
1994,2/24/17 10:00,2
1995,2/24/17 11:00,2
1996,2/24/17 12:00,2
1997,2/24/17 13:00,2
1998,2/24/17 14:00,2
1999,2/24/17 15:00,2
2000,2/24/17 16:00,2
2001,2/24/17 17:00,2
2002,2/24/17 18:00,2
2003,2/24/17 19:00,2
2004,2/24/17 20:00,2
2005,2/24/17 21:00,2
2006,2/24/17 22:00,2
2007,2/24/17 23:00,2
2008,2/25/17 0:00,2
2009,2/25/17 1:00,2
2010,2/25/17 2:00,2
2011,2/25/17 3:00,2
2012,2/25/17 4:00,2
2013,2/25/17 5:00,2
2014,2/25/17 6:00,2
2015,2/25/17 7:00,2
2016,2/25/17 8:00,2
2017,2/25/17 9:00,2
2018,2/25/17 10:00,2
2019,2/25/17 11:00,2
2020,2/25/17 12:00,2
2021,2/25/17 13:00,2
2022,2/25/17 14:00,2
2023,2/25/17 15:00,2
2024,2/25/17 16:00,2
2025,2/25/17 17:00,2
2026,2/25/17 18:00,2
2027,2/25/17 19:00,2
2028,2/25/17 20:00,1
2029,2/25/17 21:00,1
2030,2/25/17 22:00,1
2031,2/25/17 23:00,1
2032,2/26/17 0:00,1
2033,2/26/17 1:00,1
2034,2/26/17 2:00,1
2035,2/26/17 3:00,1
2036,2/26/17 4:00,1
2037,2/26/17 5:00,1
2038,2/26/17 6:00,1
2039,2/26/17 7:00,1
2040,2/26/17 8:00,1
2041,2/26/17 9:00,1
2042,2/26/17 10:00,1
2043,2/26/17 11:00,1
2044,2/26/17 12:00,1
2045,2/26/17 13:00,1
2046,2/26/17 14:00,1
2047,2/26/17 15:00,1
2048,2/26/17 16:00,1
2049,2/26/17 17:00,1
2050,2/26/17 18:00,1
2051,2/26/17 19:00,1
2052,2/26/17 20:00,1
2053,2/26/17 21:00,1
2054,2/26/17 22:00,1
2055,2/26/17 23:00,1
2056,2/27/17 0:00,1
2057,2/27/17 1:00,1
2058,2/27/17 2:00,1
2059,2/27/17 3:00,1
2060,2/27/17 4:00,1
2061,2/27/17 5:00,1
2062,2/27/17 6:00,1
2063,2/27/17 7:00,1
2064,2/27/17 8:00,1
2065,2/27/17 9:00,1
2066,2/27/17 10:00,1
2067,2/27/17 11:00,1
2068,2/27/17 12:00,1
2069,2/27/17 13:00,1
2070,2/27/17 14:00,1
2071,2/27/17 15:00,1
2072,2/27/17 16:00,1
2073,2/27/17 17:00,1
2074,2/27/17 18:00,1
2075,2/27/17 19:00,1
2076,2/27/17 20:00,1
2077,2/27/17 21:00,1
2078,2/27/17 22:00,1
2079,2/27/17 23:00,1
2080,2/28/17 0:00,1
2081,2/28/17 1:00,1
2082,2/28/17 2:00,1
2083,2/28/17 3:00,1
2084,2/28/17 4:00,1
2085,2/28/17 5:00,1
2086,2/28/17 6:00,1
2087,2/28/17 7:00,1
2088,2/28/17 8:00,1
2089,2/28/17 9:00,1
2090,2/28/17 10:00,1
2091,2/28/17 11:00,1
2092,2/28/17 12:00,1
2093,2/28/17 13:00,1
2094,2/28/17 14:00,1
2095,2/28/17 15:00,1
2096,2/28/17 16:00,1
2097,2/28/17 17:00,1
2098,2/28/17 18:00,1
2099,2/28/17 19:00,1
2100,2/28/17 20:00,1
2101,2/28/17 21:00,1
2102,2/28/17 22:00,1
2103,2/28/17 23:00,1
2104,3/1/17 0:00,1
2105,3/1/17 1:00,1
2106,3/1/17 2:00,1
2107,3/1/17 3:00,1
2108,3/1/17 4:00,1
2109,3/1/17 5:00,1
2110,3/1/17 6:00,1
2111,3/1/17 7:00,1
2112,3/1/17 8:00,1
2113,3/1/17 9:00,1
2114,3/1/17 10:00,1
2115,3/1/17 11:00,1
2116,3/1/17 12:00,1
2117,3/1/17 13:00,1
2118,3/1/17 14:00,1
2119,3/1/17 15:00,1
2120,3/1/17 16:00,1
2121,3/1/17 17:00,1
2122,3/1/17 18:00,1
2123,3/1/17 19:00,1
2124,3/1/17 20:00,1
2125,3/1/17 21:00,1
2126,3/1/17 22:00,1
2127,3/1/17 23:00,1
2128,3/2/17 0:00,1
2129,3/2/17 1:00,1
2130,3/2/17 2:00,1
2131,3/2/17 3:00,1
2132,3/2/17 4:00,1
2133,3/2/17 5:00,1
2134,3/2/17 6:00,1
2135,3/2/17 7:00,1
2136,3/2/17 8:00,1
2137,3/2/17 9:00,1
2138,3/2/17 10:00,1
2139,3/2/17 11:00,1
2140,3/2/17 12:00,1
2141,3/2/17 13:00,1
2142,3/2/17 14:00,1
2143,3/2/17 15:00,1
2144,3/2/17 16:00,1
2145,3/2/17 17:00,1
2146,3/2/17 18:00,1
2147,3/2/17 19:00,1
2148,3/2/17 20:00,1
2149,3/2/17 21:00,1
2150,3/2/17 22:00,1
2151,3/2/17 23:00,1
2152,3/3/17 0:00,1
2153,3/3/17 1:00,1
2154,3/3/17 2:00,1
2155,3/3/17 3:00,1
2156,3/3/17 4:00,1
2157,3/3/17 5:00,1
2158,3/3/17 6:00,1
2159,3/3/17 7:00,1
2160,3/3/17 8:00,1
2161,3/3/17 9:00,1
2162,3/3/17 10:00,1
2163,3/3/17 11:00,1
2164,3/3/17 12:00,1
2165,3/3/17 13:00,1
2166,3/3/17 14:00,1
2167,3/3/17 15:00,1
2168,3/3/17 16:00,1
2169,3/3/17 17:00,1
2170,3/3/17 18:00,1
2171,3/3/17 19:00,1
2172,3/3/17 20:00,1
2173,3/3/17 21:00,1
2174,3/3/17 22:00,1
2175,3/3/17 23:00,1
2176,3/4/17 0:00,1
2177,3/4/17 1:00,1
2178,3/4/17 2:00,1
2179,3/4/17 3:00,1
2180,3/4/17 4:00,1
2181,3/4/17 5:00,1
2182,3/4/17 6:00,1
2183,3/4/17 7:00,1
2184,3/4/17 8:00,1
2185,3/4/17 9:00,1
2186,3/4/17 10:00,1
2187,3/4/17 11:00,1
2188,3/4/17 12:00,1
2189,3/4/17 13:00,1
2190,3/4/17 14:00,1
2191,3/4/17 15:00,1
2192,3/4/17 16:00,1
2193,3/4/17 17:00,1
2194,3/4/17 18:00,1
2195,3/4/17 19:00,1
2196,3/4/17 20:00,1
2197,3/4/17 21:00,1
2198,3/4/17 22:00,1
2199,3/4/17 23:00,1
2200,3/5/17 0:00,1
2201,3/5/17 1:00,1
2202,3/5/17 2:00,1
2203,3/5/17 3:00,1
2204,3/5/17 4:00,1
2205,3/5/17 5:00,1
2206,3/5/17 6:00,1
2207,3/5/17 7:00,1
2208,3/5/17 8:00,1
2209,3/5/17 9:00,1
2210,3/5/17 10:00,1
2211,3/5/17 11:00,1
2212,3/5/17 12:00,1
2213,3/5/17 13:00,1
2214,3/5/17 14:00,1
2215,3/5/17 15:00,1
2216,3/5/17 16:00,1
2217,3/5/17 17:00,1
2218,3/5/17 18:00,1
2219,3/5/17 19:00,1
2220,3/5/17 20:00,1
2221,3/5/17 21:00,1
2222,3/5/17 22:00,1
2223,3/5/17 23:00,1
2224,3/6/17 0:00,1
2225,3/6/17 1:00,1
2226,3/6/17 2:00,1
2227,3/6/17 3:00,1
2228,3/6/17 4:00,1
2229,3/6/17 5:00,1
2230,3/6/17 6:00,1
2231,3/6/17 7:00,1
2232,3/6/17 8:00,1
2233,3/6/17 9:00,1
2234,3/6/17 10:00,1
2235,3/6/17 11:00,1
2236,3/6/17 12:00,1
2237,3/6/17 13:00,1
2238,3/6/17 14:00,1
2239,3/6/17 15:00,1
2240,3/6/17 16:00,1
2241,3/6/17 17:00,1
2242,3/6/17 18:00,1
2243,3/6/17 19:00,1
2244,3/6/17 20:00,1
2245,3/6/17 21:00,1
2246,3/6/17 22:00,1
2247,3/6/17 23:00,1
2248,3/7/17 0:00,1
2249,3/7/17 1:00,1
2250,3/7/17 2:00,1
2251,3/7/17 3:00,1
2252,3/7/17 4:00,1
2253,3/7/17 5:00,1
2254,3/7/17 6:00,1
2255,3/7/17 7:00,1
2256,3/7/17 8:00,1
2257,3/7/17 9:00,1
2258,3/7/17 10:00,1
2259,3/7/17 11:00,1
2260,3/7/17 12:00,1
2261,3/7/17 13:00,1
2262,3/7/17 14:00,1
2263,3/7/17 15:00,1
2264,3/7/17 16:00,1
2265,3/7/17 17:00,1
2266,3/7/17 18:00,1
2267,3/7/17 19:00,1
2268,3/7/17 20:00,1
2269,3/7/17 21:00,1
2270,3/7/17 22:00,1
2271,3/7/17 23:00,1
2272,3/8/17 0:00,1
2273,3/8/17 1:00,1
2274,3/8/17 2:00,1
2275,3/8/17 3:00,1
2276,3/8/17 4:00,1
2277,3/8/17 5:00,1
2278,3/8/17 6:00,1
2279,3/8/17 7:00,1
2280,3/8/17 8:00,1
2281,3/8/17 9:00,1
2282,3/8/17 10:00,1
2283,3/8/17 11:00,1
2284,3/8/17 12:00,1
2285,3/8/17 13:00,1
2286,3/8/17 14:00,1
2287,3/8/17 15:00,1
2288,3/8/17 16:00,1
2289,3/8/17 17:00,1
2290,3/8/17 18:00,1
2291,3/8/17 19:00,1
2292,3/8/17 20:00,1
2293,3/8/17 21:00,1
2294,3/8/17 22:00,1
2295,3/8/17 23:00,1
2296,3/9/17 0:00,1
2297,3/9/17 1:00,1
2298,3/9/17 2:00,1
2299,3/9/17 3:00,1
2300,3/9/17 4:00,1
2301,3/9/17 5:00,1
2302,3/9/17 6:00,1
2303,3/9/17 7:00,1
2304,3/9/17 8:00,1
2305,3/9/17 9:00,1
2306,3/9/17 10:00,1
2307,3/9/17 11:00,1
2308,3/9/17 12:00,1
2309,3/9/17 13:00,1
2310,3/9/17 14:00,1
2311,3/9/17 15:00,1
2312,3/9/17 16:00,1
2313,3/9/17 17:00,1
2314,3/9/17 18:00,1
2315,3/9/17 19:00,1
2316,3/9/17 20:00,1
2317,3/9/17 21:00,1
2318,3/9/17 22:00,1
2319,3/9/17 23:00,1
2320,3/10/17 0:00,1
2321,3/10/17 1:00,1
2322,3/10/17 2:00,1
2323,3/10/17 3:00,1
2324,3/10/17 4:00,1
2325,3/10/17 5:00,1
2326,3/10/17 6:00,1
2327,3/10/17 7:00,1
2328,3/10/17 8:00,1
2329,3/10/17 9:00,1
2330,3/10/17 10:00,1
2331,3/10/17 11:00,1
2332,3/10/17 12:00,1
2333,3/10/17 13:00,1
2334,3/10/17 14:00,1
2335,3/10/17 15:00,1
2336,3/10/17 16:00,1
2337,3/10/17 17:00,1
2338,3/10/17 18:00,1
2339,3/10/17 19:00,1
2340,3/10/17 20:00,1
2341,3/10/17 21:00,1
2342,3/10/17 22:00,1
2343,3/10/17 23:00,1
2344,3/11/17 0:00,1
2345,3/11/17 1:00,1
2346,3/11/17 3:00,1
2347,3/11/17 4:00,1
2348,3/11/17 5:00,1
2349,3/11/17 6:00,1
2350,3/11/17 7:00,1
2351,3/11/17 8:00,1
2352,3/11/17 9:00,1
2353,3/11/17 10:00,1
2354,3/11/17 11:00,1
2355,3/11/17 12:00,1
2356,3/11/17 13:00,1
2357,3/11/17 14:00,1
2358,3/11/17 15:00,1
2359,3/11/17 16:00,1
2360,3/11/17 17:00,1
2361,3/11/17 18:00,1
2362,3/11/17 19:00,1
2363,3/11/17 20:00,1
2364,3/11/17 21:00,1
2365,3/11/17 22:00,1
2366,3/11/17 23:00,1
2367,3/12/17 0:00,1
2368,3/12/17 1:00,1
2369,3/12/17 2:00,1
2370,3/12/17 3:00,1
2371,3/12/17 4:00,1
2372,3/12/17 5:00,1
2373,3/12/17 6:00,1
2374,3/12/17 7:00,1
2375,3/12/17 8:00,1
2376,3/12/17 9:00,1
2377,3/12/17 10:00,1
2378,3/12/17 11:00,1
2379,3/12/17 12:00,1
2380,3/12/17 13:00,1
2381,3/12/17 14:00,1
2382,3/12/17 15:00,1
2383,3/12/17 16:00,1
2384,3/12/17 17:00,1
2385,3/12/17 18:00,1
2386,3/12/17 19:00,1
2387,3/12/17 20:00,1
2388,3/12/17 21:00,1
2389,3/12/17 22:00,1
2390,3/12/17 23:00,1
2391,3/13/17 0:00,1
2392,3/13/17 1:00,1
2393,3/13/17 2:00,1
2394,3/13/17 3:00,1
2395,3/13/17 4:00,1
2396,3/13/17 5:00,1
2397,3/13/17 6:00,1
2398,3/13/17 7:00,1
2399,3/13/17 8:00,1
2400,3/13/17 9:00,1
2401,3/13/17 10:00,1
2402,3/13/17 11:00,1
2403,3/13/17 12:00,1
2404,3/13/17 13:00,1
2405,3/13/17 14:00,1
2406,3/13/17 15:00,1
2407,3/13/17 16:00,1
2408,3/13/17 17:00,1
2409,3/13/17 18:00,1
2410,3/13/17 19:00,1
2411,3/13/17 20:00,1
2412,3/13/17 21:00,1
2413,3/13/17 22:00,1
2414,3/13/17 23:00,1
2415,3/14/17 0:00,1
2416,3/14/17 1:00,1
2417,3/14/17 2:00,1
2418,3/14/17 3:00,1
2419,3/14/17 4:00,1
2420,3/14/17 5:00,1
2421,3/14/17 6:00,1
2422,3/14/17 7:00,1
2423,3/14/17 8:00,1
2424,3/14/17 9:00,1
2425,3/14/17 10:00,1
2426,3/14/17 11:00,1
2427,3/14/17 12:00,1
2428,3/14/17 13:00,1
2429,3/14/17 14:00,1
2430,3/14/17 15:00,1
2431,3/14/17 16:00,1
2432,3/14/17 17:00,1
2433,3/14/17 18:00,1
2434,3/14/17 19:00,1
2435,3/14/17 20:00,1
2436,3/14/17 21:00,1
2437,3/14/17 22:00,1
2438,3/14/17 23:00,1
2439,3/15/17 0:00,1
2440,3/15/17 1:00,1
2441,3/15/17 2:00,1
2442,3/15/17 3:00,1
2443,3/15/17 4:00,1
2444,3/15/17 5:00,1
2445,3/15/17 6:00,1
2446,3/15/17 7:00,1
2447,3/15/17 8:00,1
2448,3/15/17 9:00,1
2449,3/15/17 10:00,1
2450,3/15/17 11:00,1
2451,3/15/17 12:00,1
2452,3/15/17 13:00,1
2453,3/15/17 14:00,1
2454,3/15/17 15:00,1
2455,3/15/17 16:00,1
2456,3/15/17 17:00,1
2457,3/15/17 18:00,1
2458,3/15/17 19:00,1
2459,3/15/17 20:00,1
2460,3/15/17 21:00,1
2461,3/15/17 22:00,1
2462,3/15/17 23:00,1
2463,3/16/17 0:00,1
2464,3/16/17 1:00,1
2465,3/16/17 2:00,1
2466,3/16/17 3:00,1
2467,3/16/17 4:00,1
2468,3/16/17 5:00,1
2469,3/16/17 6:00,1
2470,3/16/17 7:00,1
2471,3/16/17 8:00,1
2472,3/16/17 9:00,1
2473,3/16/17 10:00,1
2474,3/16/17 11:00,1
2475,3/16/17 12:00,1
2476,3/16/17 13:00,1
2477,3/16/17 14:00,1
2478,3/16/17 15:00,1
2479,3/16/17 16:00,1
2480,3/16/17 17:00,1
2481,3/16/17 18:00,1
2482,3/16/17 19:00,1
2483,3/16/17 20:00,1
2484,3/16/17 21:00,1
2485,3/16/17 22:00,1
2486,3/16/17 23:00,1
2487,3/17/17 0:00,1
2488,3/17/17 1:00,1
2489,3/17/17 2:00,1
2490,3/17/17 3:00,1
2491,3/17/17 4:00,1
2492,3/17/17 5:00,1
2493,3/17/17 6:00,1
2494,3/17/17 7:00,1
2495,3/17/17 8:00,1
2496,3/17/17 9:00,1
2497,3/17/17 10:00,1
2498,3/17/17 11:00,1
2499,3/17/17 12:00,1
2500,3/17/17 13:00,1
2501,3/17/17 14:00,1
2502,3/17/17 15:00,1
2503,3/17/17 16:00,1
2504,3/17/17 17:00,1
2505,3/17/17 18:00,1
2506,3/17/17 19:00,1
2507,3/17/17 20:00,1
2508,3/17/17 21:00,1
2509,3/17/17 22:00,1
2510,3/17/17 23:00,1
2511,3/18/17 0:00,1
2512,3/18/17 1:00,1
2513,3/18/17 2:00,1
2514,3/18/17 3:00,1
2515,3/18/17 4:00,1
2516,3/18/17 5:00,1
2517,3/18/17 6:00,1
2518,3/18/17 7:00,1
2519,3/18/17 8:00,1
2520,3/18/17 9:00,1
2521,3/18/17 10:00,1
2522,3/18/17 11:00,1
2523,3/18/17 12:00,1
2524,3/18/17 13:00,1
2525,3/18/17 14:00,1
2526,3/18/17 15:00,1
2527,3/18/17 16:00,1
2528,3/18/17 17:00,1
2529,3/18/17 18:00,1
2530,3/18/17 19:00,1
2531,3/18/17 20:00,1
2532,3/18/17 21:00,1
2533,3/18/17 22:00,1
2534,3/18/17 23:00,1
2535,3/19/17 0:00,1
2536,3/19/17 1:00,1
2537,3/19/17 2:00,1
2538,3/19/17 3:00,1
2539,3/19/17 4:00,1
2540,3/19/17 5:00,1
2541,3/19/17 6:00,1
2542,3/19/17 7:00,1
2543,3/19/17 8:00,1
2544,3/19/17 9:00,1
2545,3/19/17 10:00,1
2546,3/19/17 11:00,1
2547,3/19/17 12:00,1
2548,3/19/17 13:00,1
2549,3/19/17 14:00,1
2550,3/19/17 15:00,1
2551,3/19/17 16:00,1
2552,3/19/17 17:00,1
2553,3/19/17 18:00,1
2554,3/19/17 19:00,1
2555,3/19/17 20:00,1
2556,3/19/17 21:00,1
2557,3/19/17 22:00,1
2558,3/19/17 23:00,1
2559,3/20/17 0:00,1
2560,3/20/17 1:00,1
2561,3/20/17 2:00,1
2562,3/20/17 3:00,1
2563,3/20/17 4:00,1
2564,3/20/17 5:00,1
2565,3/20/17 6:00,1
2566,3/20/17 7:00,1
2567,3/20/17 8:00,1
2568,3/20/17 9:00,1
2569,3/20/17 10:00,1
2570,3/20/17 11:00,1
2571,3/20/17 12:00,1
2572,3/20/17 13:00,1
2573,3/20/17 14:00,1
2574,3/20/17 15:00,1
2575,3/20/17 16:00,1
2576,3/20/17 17:00,1
2577,3/20/17 18:00,1
2578,3/20/17 19:00,1
2579,3/20/17 20:00,1
2580,3/20/17 21:00,1
2581,3/20/17 22:00,1
2582,3/20/17 23:00,1
2583,3/21/17 0:00,1
2584,3/21/17 1:00,1
2585,3/21/17 2:00,1
2586,3/21/17 3:00,1
2587,3/21/17 4:00,1
2588,3/21/17 5:00,1
2589,3/21/17 6:00,1
2590,3/21/17 7:00,1
2591,3/21/17 8:00,1
2592,3/21/17 9:00,1
2593,3/21/17 10:00,1
2594,3/21/17 11:00,1
2595,3/21/17 12:00,1
2596,3/21/17 13:00,1
2597,3/21/17 14:00,1
2598,3/21/17 15:00,1
2599,3/21/17 16:00,1
2600,3/21/17 17:00,1
2601,3/21/17 18:00,1
2602,3/21/17 19:00,1
2603,3/21/17 20:00,1
2604,3/21/17 21:00,1
2605,3/21/17 22:00,1
2606,3/21/17 23:00,1
2607,3/22/17 0:00,1
2608,3/22/17 1:00,1
2609,3/22/17 2:00,1
2610,3/22/17 3:00,1
2611,3/22/17 4:00,1
2612,3/22/17 5:00,1
2613,3/22/17 6:00,1
2614,3/22/17 7:00,1
2615,3/22/17 8:00,1
2616,3/22/17 9:00,1
2617,3/22/17 10:00,1
2618,3/22/17 11:00,1
2619,3/22/17 12:00,1
2620,3/22/17 13:00,1
2621,3/22/17 14:00,1
2622,3/22/17 15:00,1
2623,3/22/17 16:00,1
2624,3/22/17 17:00,1
2625,3/22/17 18:00,1
2626,3/22/17 19:00,1
2627,3/22/17 20:00,1
2628,3/22/17 21:00,1
2629,3/22/17 22:00,1
2630,3/22/17 23:00,1
2631,3/23/17 0:00,1
2632,3/23/17 1:00,1
2633,3/23/17 2:00,1
2634,3/23/17 3:00,1
2635,3/23/17 4:00,1
2636,3/23/17 5:00,1
2637,3/23/17 6:00,1
2638,3/23/17 7:00,1
2639,3/23/17 8:00,1
2640,3/23/17 9:00,1
2641,3/23/17 10:00,1
2642,3/23/17 11:00,1
2643,3/23/17 12:00,1
2644,3/23/17 13:00,1
2645,3/23/17 14:00,1
2646,3/23/17 15:00,1
2647,3/23/17 16:00,1
2648,3/23/17 17:00,1
2649,3/23/17 18:00,1
2650,3/23/17 19:00,1
2651,3/23/17 20:00,1
2652,3/23/17 21:00,1
2653,3/23/17 22:00,1
2654,3/23/17 23:00,1
2655,3/24/17 0:00,1
2656,3/24/17 1:00,1
2657,3/24/17 2:00,1
2658,3/24/17 3:00,1
2659,3/24/17 4:00,1
2660,3/24/17 5:00,1
2661,3/24/17 6:00,1
2662,3/24/17 7:00,1
2663,3/24/17 8:00,1
2664,3/24/17 9:00,1
2665,3/24/17 10:00,1
2666,3/24/17 11:00,1
2667,3/24/17 12:00,1
2668,3/24/17 13:00,1
2669,3/24/17 14:00,1
2670,3/24/17 15:00,1
2671,3/24/17 16:00,1
2672,3/24/17 17:00,1
2673,3/24/17 18:00,1
2674,3/24/17 19:00,1
2675,3/24/17 20:00,1
2676,3/24/17 21:00,1
2677,3/24/17 22:00,1
2678,3/24/17 23:00,1
2679,3/25/17 0:00,1
2680,3/25/17 1:00,1
2681,3/25/17 2:00,1
2682,3/25/17 3:00,1
2683,3/25/17 4:00,1
2684,3/25/17 5:00,1
2685,3/25/17 6:00,1
2686,3/25/17 7:00,1
2687,3/25/17 8:00,1
2688,3/25/17 9:00,1
2689,3/25/17 10:00,1
2690,3/25/17 11:00,1
2691,3/25/17 12:00,1
2692,3/25/17 13:00,1
2693,3/25/17 14:00,1
2694,3/25/17 15:00,1
2695,3/25/17 16:00,1
2696,3/25/17 17:00,1
2697,3/25/17 18:00,1
2698,3/25/17 19:00,1
2699,3/25/17 20:00,1
2700,3/25/17 21:00,1
2701,3/25/17 22:00,1
2702,3/25/17 23:00,1
2703,3/26/17 0:00,1
2704,3/26/17 1:00,1
2705,3/26/17 2:00,1
2706,3/26/17 3:00,1
2707,3/26/17 4:00,1
2708,3/26/17 5:00,1
2709,3/26/17 6:00,1
2710,3/26/17 7:00,1
2711,3/26/17 8:00,1
2712,3/26/17 9:00,1
2713,3/26/17 10:00,1
2714,3/26/17 11:00,1
2715,3/26/17 12:00,1
2716,3/26/17 13:00,1
2717,3/26/17 14:00,1
2718,3/26/17 15:00,1
2719,3/26/17 16:00,1
2720,3/26/17 17:00,1
2721,3/26/17 18:00,1
2722,3/26/17 19:00,1
2723,3/26/17 20:00,1
2724,3/26/17 21:00,1
2725,3/26/17 22:00,1
2726,3/26/17 23:00,1
2727,3/27/17 0:00,1
2728,3/27/17 1:00,1
2729,3/27/17 2:00,1
2730,3/27/17 3:00,1
2731,3/27/17 4:00,1
2732,3/27/17 5:00,1
2733,3/27/17 6:00,1
2734,3/27/17 7:00,1
2735,3/27/17 8:00,1
2736,3/27/17 9:00,1
2737,3/27/17 10:00,1
2738,3/27/17 11:00,1
2739,3/27/17 12:00,1
2740,3/27/17 13:00,1
2741,3/27/17 14:00,1
2742,3/27/17 15:00,1
2743,3/27/17 16:00,1
2744,3/27/17 17:00,1
2745,3/27/17 18:00,1
2746,3/27/17 19:00,1
2747,3/27/17 20:00,1
2748,3/27/17 21:00,1
2749,3/27/17 22:00,1
2750,3/27/17 23:00,1
2751,3/28/17 0:00,1
2752,3/28/17 1:00,1
2753,3/28/17 2:00,1
2754,3/28/17 3:00,1
2755,3/28/17 4:00,1
2756,3/28/17 5:00,1
2757,3/28/17 6:00,1
2758,3/28/17 7:00,1
2759,3/28/17 8:00,1
2760,3/28/17 9:00,1
2761,3/28/17 10:00,1
2762,3/28/17 11:00,1
2763,3/28/17 12:00,1
2764,3/28/17 13:00,1
2765,3/28/17 14:00,1
2766,3/28/17 15:00,1
2767,3/28/17 16:00,1
2768,3/28/17 17:00,1
2769,3/28/17 18:00,1
2770,3/28/17 19:00,1
2771,3/28/17 20:00,1
2772,3/28/17 21:00,1
2773,3/28/17 22:00,1
2774,3/28/17 23:00,1
2775,3/29/17 0:00,1
2776,3/29/17 1:00,1
2777,3/29/17 2:00,1
2778,3/29/17 3:00,1
2779,3/29/17 4:00,1
2780,3/29/17 5:00,1
2781,3/29/17 6:00,1
2782,3/29/17 7:00,1
2783,3/29/17 8:00,1
2784,3/29/17 9:00,1
2785,3/29/17 10:00,1
2786,3/29/17 11:00,1
2787,3/29/17 12:00,1
2788,3/29/17 13:00,1
2789,3/29/17 14:00,1
2790,3/29/17 15:00,1
2791,3/29/17 16:00,1
2792,3/29/17 17:00,1
2793,3/29/17 18:00,1
2794,3/29/17 19:00,1
2795,3/29/17 20:00,1
2796,3/29/17 21:00,1
2797,3/29/17 22:00,1
2798,3/29/17 23:00,1
2799,3/30/17 0:00,1
2800,3/30/17 1:00,1
2801,3/30/17 2:00,1
2802,3/30/17 3:00,1
2803,3/30/17 4:00,1
2804,3/30/17 5:00,1
2805,3/30/17 6:00,1
2806,3/30/17 7:00,1
2807,3/30/17 8:00,1
2808,3/30/17 9:00,1
2809,3/30/17 10:00,1
2810,3/30/17 11:00,1
2811,3/30/17 12:00,1
2812,3/30/17 13:00,1
2813,3/30/17 14:00,1
2814,3/30/17 15:00,1
2815,3/30/17 16:00,1
2816,3/30/17 17:00,1
2817,3/30/17 18:00,1
2818,3/30/17 19:00,1
2819,3/30/17 20:00,1
2820,3/30/17 21:00,1
2821,3/30/17 22:00,1
2822,3/30/17 23:00,1
2823,3/31/17 0:00,1
2824,3/31/17 1:00,1
2825,3/31/17 2:00,1
2826,3/31/17 3:00,1
2827,3/31/17 4:00,1
2828,3/31/17 5:00,1
2829,3/31/17 6:00,1
2830,3/31/17 7:00,1
2831,3/31/17 8:00,1
2832,3/31/17 9:00,1
2833,3/31/17 10:00,1
2834,3/31/17 11:00,1
2835,3/31/17 12:00,1
2836,3/31/17 13:00,1
2837,3/31/17 14:00,1
2838,3/31/17 15:00,1
2839,3/31/17 16:00,1
2840,3/31/17 17:00,1
2841,3/31/17 18:00,1
2842,3/31/17 19:00,1
2843,3/31/17 20:00,1
2844,3/31/17 21:00,1
2845,3/31/17 22:00,1
2846,3/31/17 23:00,1
2847,4/1/17 0:00,1
2848,4/1/17 1:00,1
2849,4/1/17 2:00,1
2850,4/1/17 3:00,1
2851,4/1/17 4:00,1
2852,4/1/17 5:00,1
2853,4/1/17 6:00,1
2854,4/1/17 7:00,1
2855,4/1/17 8:00,1
2856,4/1/17 9:00,1
2857,4/1/17 10:00,1
2858,4/1/17 11:00,1
