,datetimehourly,totalsales,quantity,newcustomer,returningcustomer,queueline
1188,1/21/17 23:00,95.31,6.358,0,2,2
1189,1/22/17 0:00,0,0,0,0,0
1190,1/22/17 1:00,0,0,0,0,0
1191,1/22/17 2:00,0,0,0,0,0
1192,1/22/17 3:00,62.18,4.148,0,1,1
1193,1/22/17 4:00,0,0,0,0,0
1194,1/22/17 5:00,59.5,3.969,0,1,1
1195,1/22/17 6:00,59.47,3.967,0,1,1
1196,1/22/17 7:00,35.92,2.396,0,1,1
1197,1/22/17 8:00,0,0,0,0,0
1198,1/22/17 9:00,34.33,2.29,0,1,1
1199,1/22/17 10:00,0,0,0,0,0
1200,1/22/17 11:00,0,0,0,0,0
1201,1/22/17 12:00,0,0,0,0,0
1202,1/22/17 13:00,0,0,0,0,0
1203,1/22/17 14:00,0,0,0,0,0
1204,1/22/17 15:00,0,0,0,0,0
1205,1/22/17 16:00,0,0,0,0,0
1206,1/22/17 17:00,0,0,0,0,0
1207,1/22/17 18:00,61.77,4.121,0,1,1
1208,1/22/17 19:00,0,0,0,0,0
1209,1/22/17 20:00,103.33,6.893,1,1,2
1210,1/22/17 21:00,32.9,2.195,0,1,1
1211,1/22/17 22:00,52.6,3.509,0,1,1
1212,1/22/17 23:00,0,0,0,0,0
1213,1/23/17 0:00,0,0,0,0,0
1214,1/23/17 1:00,0,0,0,0,0
1215,1/23/17 2:00,0,0,0,0,0
1216,1/23/17 3:00,50.67,3.38,0,1,1
1217,1/23/17 4:00,0,0,0,0,0
1218,1/23/17 5:00,0,0,0,0,0
1219,1/23/17 6:00,0,0,0,0,0
1220,1/23/17 7:00,0,0,0,0,0
1221,1/23/17 8:00,0,0,0,0,0
1222,1/23/17 9:00,28.72,1.916,0,1,1
1223,1/23/17 10:00,0,0,0,0,0
1224,1/23/17 11:00,0,0,0,0,0
1225,1/23/17 12:00,0,0,0,0,0
1226,1/23/17 13:00,0,0,0,0,0
1227,1/23/17 14:00,0,0,0,0,0
1228,1/23/17 15:00,44.9,2.995,0,1,1
1229,1/23/17 16:00,0,0,0,0,0
1230,1/23/17 17:00,0,0,0,0,0
1231,1/23/17 18:00,56.23,3.751,0,1,1
1232,1/23/17 19:00,0,0,0,0,0
1233,1/23/17 20:00,114.47,7.636,0,2,2
1234,1/23/17 21:00,0,0,0,0,0
1235,1/23/17 22:00,124.22,8.287,0,2,2
1236,1/23/17 23:00,0,0,0,0,0
1237,1/24/17 0:00,0,0,0,0,0
1238,1/24/17 1:00,51.86,3.46,1,1,2
1239,1/24/17 2:00,57.2,3.816,0,1,1
1240,1/24/17 3:00,0,0,0,0,0
1241,1/24/17 4:00,38.31,2.556,0,1,1
1242,1/24/17 5:00,0,0,0,0,0
1243,1/24/17 6:00,38.3,2.555,0,1,1
1244,1/24/17 7:00,79.92,5.331,0,2,2
1245,1/24/17 8:00,0,0,0,0,0
1246,1/24/17 9:00,28.54,1.904,0,1,1
1247,1/24/17 10:00,0,0,0,0,0
1248,1/24/17 11:00,0,0,0,0,0
1249,1/24/17 12:00,0,0,0,0,0
1250,1/24/17 13:00,0,0,0,0,0
1251,1/24/17 14:00,0,0,0,0,0
1252,1/24/17 15:00,0,0,0,0,0
1253,1/24/17 16:00,0,0,0,0,0
1254,1/24/17 17:00,150.22,10.021,0,3,3
1255,1/24/17 18:00,26.02,1.736,0,1,1
1256,1/24/17 19:00,0,0,0,0,0
1257,1/24/17 20:00,0,0,0,0,0
1258,1/24/17 21:00,0,0,0,0,0
1259,1/24/17 22:00,45.61,3.043,0,1,1
1260,1/24/17 23:00,130.73,8.721,0,2,2
1261,1/25/17 0:00,57.91,3.863,0,1,1
1262,1/25/17 1:00,0,0,0,0,0
1263,1/25/17 2:00,57.59,3.842,0,1,1
1264,1/25/17 3:00,120.98,8.071,0,2,2
1265,1/25/17 4:00,0,0,0,0,0
1266,1/25/17 5:00,0,0,0,0,0
1267,1/25/17 6:00,0,0,0,0,0
1268,1/25/17 7:00,84.77,5.655,0,2,2
1269,1/25/17 8:00,59.45,3.966,0,1,1
1270,1/25/17 9:00,25.42,1.696,0,1,1
1271,1/25/17 10:00,0,0,0,0,0
1272,1/25/17 11:00,0,0,0,0,0
1273,1/25/17 12:00,0,0,0,0,0
1274,1/25/17 13:00,27.84,1.857,0,1,1
1275,1/25/17 14:00,0,0,0,0,0
1276,1/25/17 15:00,32.62,2.176,0,1,1
1277,1/25/17 16:00,0,0,0,0,0
1278,1/25/17 17:00,88.21,5.885,1,1,2
1279,1/25/17 18:00,0,0,0,0,0
1280,1/25/17 19:00,0,0,0,0,0
1281,1/25/17 20:00,0,0,0,0,0
1282,1/25/17 21:00,32.95,2.198,0,1,1
1283,1/25/17 22:00,59.95,3.999,1,0,1
1284,1/25/17 23:00,54.07,3.607,0,1,1
1285,1/26/17 0:00,1.05,0.07,0,1,1
1286,1/26/17 1:00,0,0,0,0,0
1287,1/26/17 2:00,93.33,6.226,1,1,2
1288,1/26/17 3:00,113.66,7.582,0,2,2
1289,1/26/17 4:00,94.78,6.323,0,2,2
1290,1/26/17 5:00,96.05,6.408,0,2,2
1291,1/26/17 6:00,0,0,0,0,0
1292,1/26/17 7:00,129.72,8.654,0,3,3
1293,1/26/17 8:00,0,0,0,0,0
1294,1/26/17 9:00,16.97,1.132,0,1,1
1295,1/26/17 10:00,0,0,0,0,0
1296,1/26/17 11:00,0,0,0,0,0
1297,1/26/17 12:00,0,0,0,0,0
1298,1/26/17 13:00,0,0,0,0,0
1299,1/26/17 14:00,0,0,0,0,0
1300,1/26/17 15:00,46.32,3.09,1,0,1
1301,1/26/17 16:00,0,0,0,0,0
1302,1/26/17 17:00,49.75,3.319,0,1,1
1303,1/26/17 18:00,51.52,3.437,0,1,1
1304,1/26/17 19:00,45.84,3.058,0,1,1
1305,1/26/17 20:00,0,0,0,0,0
1306,1/26/17 21:00,0,0,0,0,0
1307,1/26/17 22:00,56.86,3.793,0,1,1
1308,1/26/17 23:00,0,0,0,0,0
1309,1/27/17 0:00,57.76,3.853,0,1,1
1310,1/27/17 1:00,56.02,3.737,0,1,1
1311,1/27/17 2:00,37.42,2.496,0,1,1
1312,1/27/17 3:00,0,0,0,0,0
1313,1/27/17 4:00,8.56,0.571,0,1,1
1314,1/27/17 5:00,20.52,1.369,0,1,1
1315,1/27/17 6:00,36.68,2.447,0,1,1
1316,1/27/17 7:00,0,0,0,0,0
1317,1/27/17 8:00,0,0,0,0,0
1318,1/27/17 9:00,0,0,0,0,0
1319,1/27/17 10:00,0,0,0,0,0
1320,1/27/17 11:00,0,0,0,0,0
1321,1/27/17 12:00,0,0,0,0,0
1322,1/27/17 13:00,0,0,0,0,0
1323,1/27/17 14:00,0,0,0,0,0
1324,1/27/17 15:00,0,0,0,0,0
1325,1/27/17 16:00,68.94,4.599,0,2,2
1326,1/27/17 18:00,0,0,0,0,0
1327,1/27/17 19:00,6.9,0.46,0,1,1
1328,1/27/17 20:00,0,0,0,0,0
1329,1/27/17 21:00,0,0,0,0,0
1330,1/27/17 22:00,7.27,0.485,0,1,1
1331,1/27/17 23:00,0,0,0,0,0
1332,1/28/17 0:00,0,0,0,0,0
1333,1/28/17 1:00,0,0,0,0,0
1334,1/28/17 2:00,61.36,4.094,0,2,2
1335,1/28/17 3:00,0,0,0,0,0
1336,1/28/17 4:00,49.71,3.316,0,2,2
1337,1/28/17 5:00,7.23,0.482,0,1,1
1338,1/28/17 6:00,0,0,0,0,0
1339,1/28/17 7:00,97.68,6.516,0,3,3
1340,1/28/17 8:00,0,0,0,0,0
1341,1/28/17 9:00,32.51,2.169,0,1,1
1342,1/28/17 10:00,0,0,0,0,0
1343,1/28/17 11:00,0,0,0,0,0
1344,1/28/17 12:00,0,0,0,0,0
1345,1/28/17 13:00,0,0,0,0,0
1346,1/28/17 14:00,0,0,0,0,0
1347,1/28/17 15:00,0,0,0,0,0
1348,1/28/17 16:00,0,0,0,0,0
1349,1/28/17 17:00,0,0,0,0,0
1350,1/28/17 18:00,0,0,0,0,0
1351,1/28/17 19:00,0,0,0,0,0
1352,1/28/17 20:00,6.1,0.407,0,1,1
1353,1/28/17 21:00,0,0,0,0,0
1354,1/28/17 22:00,0,0,0,0,0
1355,1/28/17 23:00,7.6,0.507,0,1,1
1356,1/29/17 0:00,82.86,5.528,1,1,2
1357,1/29/17 1:00,93.74,6.253,0,2,2
1358,1/29/17 2:00,95.89,6.397,0,2,2
1359,1/29/17 3:00,40.05,2.672,0,1,1
1360,1/29/17 4:00,0,0,0,0,0
1361,1/29/17 5:00,7.05,0.47,0,1,1
1362,1/29/17 6:00,52.15,3.479,0,1,1
1363,1/29/17 7:00,0,0,0,0,0
1364,1/29/17 8:00,0,0,0,0,0
1365,1/29/17 9:00,45.21,3.016,0,1,1
1366,1/29/17 10:00,0,0,0,0,0
1367,1/29/17 12:00,0,0,0,0,0
1368,1/29/17 13:00,8.09,0.54,0,1,1
1369,1/29/17 14:00,0,0,0,0,0
1370,1/29/17 15:00,0,0,0,0,0
1371,1/29/17 16:00,0,0,0,0,0
1372,1/29/17 17:00,0,0,0,0,0
1373,1/29/17 18:00,0,0,0,0,0
1374,1/29/17 19:00,0,0,0,0,0
1375,1/29/17 20:00,0,0,0,0,0
1376,1/29/17 21:00,0,0,0,0,0
1377,1/29/17 22:00,5.76,0.384,0,1,1
1378,1/29/17 23:00,0,0,0,0,0
1379,1/30/17 0:00,0,0,0,0,0
1380,1/30/17 1:00,0,0,0,0,0
1381,1/30/17 2:00,0,0,0,0,0
1382,1/30/17 3:00,0,0,0,0,0
1383,1/30/17 4:00,6.49,0.433,0,1,1
1384,1/30/17 5:00,54.83,3.658,0,1,1
1385,1/30/17 6:00,56.72,3.784,0,1,1
1386,1/30/17 7:00,31.79,2.121,0,1,1
1387,1/30/17 8:00,0,0,0,0,0
1388,1/30/17 9:00,53.41,3.563,0,1,1
1389,1/30/17 10:00,0,0,0,0,0
1390,1/30/17 11:00,22.87,1.526,0,1,1
1391,1/30/17 12:00,0,0,0,0,0
1392,1/30/17 13:00,0,0,0,0,0
1393,1/30/17 14:00,0,0,0,0,0
1394,1/30/17 15:00,0,0,0,0,0
1395,1/30/17 16:00,0,0,0,0,0
1396,1/30/17 17:00,0,0,0,0,0
1397,1/30/17 18:00,0,0,0,0,0
1398,1/30/17 19:00,53.19,3.548,1,1,2
1399,1/30/17 20:00,47.28,3.154,0,1,1
1400,1/30/17 21:00,0,0,0,0,0
1401,1/30/17 22:00,0,0,0,0,0
1402,1/30/17 23:00,43.34,2.891,0,1,1
1403,1/31/17 0:00,0,0,0,0,0
1404,1/31/17 1:00,56.5,3.769,0,1,1
1405,1/31/17 2:00,55.25,3.686,0,1,1
1406,1/31/17 3:00,0,0,0,0,0
1407,1/31/17 4:00,108.3,7.225,0,2,2
1408,1/31/17 5:00,105.23,7.02,0,2,2
1409,1/31/17 6:00,0,0,0,0,0
1410,1/31/17 7:00,41.25,2.752,0,1,1
1411,1/31/17 8:00,0,0,0,0,0
1412,1/31/17 9:00,0,0,0,0,0
1413,1/31/17 10:00,0,0,0,0,0
1414,1/31/17 11:00,37.94,2.531,0,1,1
1415,1/31/17 12:00,0,0,0,0,0
1416,1/31/17 13:00,0,0,0,0,0
1417,1/31/17 14:00,0,0,0,0,0
1418,1/31/17 15:00,0,0,0,0,0
1419,1/31/17 16:00,0,0,0,0,0
1420,1/31/17 17:00,0,0,0,0,0
1421,1/31/17 18:00,10.12,0.675,0,1,1
1422,1/31/17 19:00,21.48,1.433,0,1,1
1423,1/31/17 20:00,0,0,0,0,0
1424,1/31/17 21:00,81.05,5.407,0,2,2
1425,1/31/17 22:00,70.39,4.696,0,1,1
1426,1/31/17 23:00,96.79,6.457,0,2,2
1427,2/1/17 0:00,199.37,13.3,0,3,3
1428,2/1/17 1:00,117.48,7.837,1,1,2
1429,2/1/17 2:00,0,0,0,0,0
1430,2/1/17 3:00,32.41,2.162,0,1,1
1431,2/1/17 4:00,59.08,3.941,0,1,1
1432,2/1/17 5:00,0,0,0,0,0
1433,2/1/17 6:00,0,0,0,0,0
1434,2/1/17 7:00,0,0,0,0,0
1435,2/1/17 8:00,0,0,0,0,0
1436,2/1/17 9:00,153.23,10.222,1,2,3
1437,2/1/17 10:00,141.91,9.467,0,3,3
1438,2/1/17 11:00,54.17,3.614,0,1,1
1439,2/1/17 12:00,0,0,0,0,0
1440,2/1/17 13:00,102.06,6.809,0,2,2
1441,2/1/17 14:00,100.03,6.673,0,2,2
1442,2/1/17 15:00,119.8,7.992,0,2,2
1443,2/1/17 16:00,75.61,5.044,0,2,2
1444,2/1/17 17:00,0,0,0,0,0
1445,2/1/17 18:00,0,0,0,0,0
1446,2/1/17 19:00,0,0,0,0,0
1447,2/1/17 20:00,0,0,0,0,0
1448,2/1/17 21:00,0,0,0,0,0
1449,2/1/17 22:00,0,0,0,0,0
1450,2/1/17 23:00,0,0,0,0,0
1451,2/2/17 0:00,0,0,0,0,0
1452,2/2/17 1:00,0,0,0,0,0
1453,2/2/17 2:00,0,0,0,0,0
1454,2/2/17 3:00,46.23,3.084,0,1,1
1455,2/2/17 4:00,0,0,0,0,0
1456,2/2/17 5:00,108.51,7.239,0,2,2
1457,2/2/17 6:00,79.64,5.313,0,2,2
1458,2/2/17 7:00,52.2,3.482,0,1,1
1459,2/2/17 8:00,78.77,5.255,0,2,2
1460,2/2/17 9:00,63.9,4.263,0,1,1
1461,2/2/17 10:00,51.67,3.447,0,1,1
1462,2/2/17 11:00,0,0,0,0,0
1463,2/2/17 12:00,69.55,4.64,0,1,1
1464,2/2/17 13:00,167.77,11.192,0,3,3
1465,2/2/17 14:00,0,0,0,0,0
1466,2/2/17 15:00,59.54,3.972,0,1,1
1467,2/2/17 16:00,25.92,1.729,0,1,1
1468,2/2/17 17:00,0,0,0,0,0
1469,2/2/17 18:00,42.26,2.819,0,1,1
1470,2/2/17 19:00,0,0,0,0,0
1471,2/2/17 20:00,0,0,0,0,0
1472,2/2/17 21:00,0,0,0,0,0
1473,2/2/17 22:00,0,0,0,0,0
1474,2/2/17 23:00,0,0,0,0,0
1475,2/3/17 0:00,0,0,0,0,0
1476,2/3/17 1:00,0,0,0,0,0
1477,2/3/17 2:00,0,0,0,0,0
1478,2/3/17 3:00,37.55,2.505,0,1,1
1479,2/3/17 4:00,0,0,0,0,0
1480,2/3/17 5:00,61.65,4.113,0,1,1
1481,2/3/17 6:00,0,0,0,0,0
1482,2/3/17 7:00,63.26,4.22,0,1,1
1483,2/3/17 8:00,0,0,0,0,0
1484,2/3/17 9:00,33.77,2.253,0,1,1
1485,2/3/17 10:00,93.23,6.219,0,2,2
1486,2/3/17 11:00,0,0,0,0,0
1487,2/3/17 12:00,0,0,0,0,0
1488,2/3/17 13:00,0,0,0,0,0
1489,2/3/17 14:00,93.13,6.213,0,2,2
1490,2/3/17 15:00,0,0,0,0,0
1491,2/3/17 16:00,103.68,6.917,0,2,2
1492,2/3/17 17:00,14.8,0.987,0,1,1
1493,2/3/17 18:00,0,0,0,0,0
1494,2/3/17 19:00,54.46,3.633,0,1,1
1495,2/3/17 20:00,0,0,0,0,0
1496,2/3/17 21:00,0,0,0,0,0
1497,2/3/17 22:00,0,0,0,0,0
1498,2/3/17 23:00,0,0,0,0,0
1499,2/4/17 0:00,0,0,0,0,0
1500,2/4/17 1:00,0,0,0,0,0
1501,2/4/17 2:00,0,0,0,0,0
1502,2/4/17 3:00,0,0,0,0,0
1503,2/4/17 4:00,0,0,0,0,0
1504,2/4/17 5:00,0,0,0,0,0
1505,2/4/17 6:00,13.49,0.9,1,0,1
1506,2/4/17 7:00,145.08,9.679,2,1,3
1507,2/4/17 8:00,99.45,6.635,0,2,2
1508,2/4/17 9:00,0,0,0,0,0
1509,2/4/17 10:00,56.56,3.773,0,1,1
1510,2/4/17 11:00,1.23,0.082,0,1,1
1511,2/4/17 12:00,0,0,0,0,0
1512,2/4/17 13:00,50.79,3.388,0,1,1
1513,2/4/17 14:00,0,0,0,0,0
1514,2/4/17 15:00,50.16,3.346,0,1,1
1515,2/4/17 16:00,56.06,3.74,0,1,1
1516,2/4/17 17:00,0,0,0,0,0
1517,2/4/17 18:00,0,0,0,0,0
1518,2/4/17 19:00,0,0,0,0,0
1519,2/4/17 20:00,0,0,0,0,0
1520,2/4/17 21:00,0,0,0,0,0
1521,2/4/17 22:00,0,0,0,0,0
1522,2/4/17 23:00,0,0,0,0,0
1523,2/5/17 0:00,0,0,0,0,0
1524,2/5/17 1:00,0,0,0,0,0
1525,2/5/17 2:00,0,0,0,0,0
1526,2/5/17 3:00,0,0,0,0,0
1527,2/5/17 4:00,0,0,0,0,0
1528,2/5/17 5:00,0,0,0,0,0
1529,2/5/17 6:00,0,0,0,0,0
1530,2/5/17 7:00,52.82,3.524,0,1,1
1531,2/5/17 8:00,0,0,0,0,0
1532,2/5/17 9:00,54.91,3.663,0,1,1
1533,2/5/17 10:00,0,0,0,0,0
1534,2/5/17 11:00,0,0,0,0,0
1535,2/5/17 12:00,81.2,5.417,0,2,2
1536,2/5/17 13:00,0,0,0,0,0
1537,2/5/17 14:00,124.65,8.315,1,1,2
1538,2/5/17 15:00,0,0,0,0,0
1539,2/5/17 16:00,0,0,0,0,0
1540,2/5/17 17:00,0,0,0,0,0
1541,2/5/17 18:00,0,0,0,0,0
1542,2/5/17 19:00,53.3,3.556,0,1,1
1543,2/5/17 20:00,24.24,1.617,0,1,1
1544,2/5/17 21:00,44.33,2.957,0,1,1
1545,2/5/17 22:00,0,0,0,0,0
1546,2/5/17 23:00,0,0,0,0,0
1547,2/6/17 0:00,0,0,0,0,0
1548,2/6/17 1:00,0,0,0,0,0
1549,2/6/17 2:00,0,0,0,0,0
1550,2/6/17 4:00,0,0,0,0,0
1551,2/6/17 5:00,44.85,2.992,0,1,1
1552,2/6/17 6:00,0,0,0,0,0
1553,2/6/17 7:00,124.67,8.317,0,3,3
1554,2/6/17 8:00,0,0,0,0,0
1555,2/6/17 9:00,145.38,9.698,0,3,3
1556,2/6/17 10:00,0,0,0,0,0
1557,2/6/17 11:00,169,11.274,0,3,3
1558,2/6/17 12:00,0,0,0,0,0
1559,2/6/17 13:00,0,0,0,0,0
1560,2/6/17 14:00,0,0,0,0,0
1561,2/6/17 15:00,55.85,3.726,0,1,1
1562,2/6/17 16:00,34.46,2.299,0,1,1
1563,2/6/17 17:00,41.3,2.755,0,1,1
1564,2/6/17 18:00,0,0,0,0,0
1565,2/6/17 19:00,52.02,3.47,0,1,1
1566,2/6/17 20:00,52.2,3.482,0,1,1
1567,2/6/17 21:00,0,0,0,0,0
1568,2/6/17 22:00,0,0,0,0,0
1569,2/6/17 23:00,0,0,0,0,0
1570,2/7/17 0:00,0,0,0,0,0
1571,2/7/17 1:00,0,0,0,0,0
1572,2/7/17 2:00,0,0,0,0,0
1573,2/7/17 3:00,0,0,0,0,0
1574,2/7/17 4:00,97.15,6.481,0,2,2
1575,2/7/17 5:00,108.64,7.248,0,2,2
1576,2/7/17 6:00,64.01,4.27,0,1,1
1577,2/7/17 7:00,0,0,0,0,0
1578,2/7/17 8:00,54.77,3.654,0,1,1
1579,2/7/17 9:00,0,0,0,0,0
1580,2/7/17 10:00,0,0,0,0,0
1581,2/7/17 11:00,60.6,4.043,0,1,1
1582,2/7/17 12:00,1.38,0.092,0,1,1
1583,2/7/17 13:00,0,0,0,0,0
1584,2/7/17 14:00,0,0,0,0,0
1585,2/7/17 15:00,0,0,0,0,0
1586,2/7/17 16:00,0,0,0,0,0
1587,2/7/17 17:00,29.79,1.987,0,1,1
1588,2/7/17 18:00,113.11,7.546,0,2,2
1589,2/7/17 19:00,93.11,6.211,0,2,2
1590,2/7/17 20:00,0,0,0,0,0
1591,2/7/17 21:00,0,0,0,0,0
1592,2/7/17 22:00,41.69,2.781,0,1,1
1593,2/7/17 23:00,0,0,0,0,0
1594,2/8/17 0:00,0,0,0,0,0
1595,2/8/17 1:00,0,0,0,0,0
1596,2/8/17 2:00,0,0,0,0,0
1597,2/8/17 3:00,0,0,0,0,0
1598,2/8/17 4:00,0,0,0,0,0
1599,2/8/17 5:00,0,0,0,0,0
1600,2/8/17 6:00,0,0,0,0,0
1601,2/8/17 7:00,0,0,0,0,0
1602,2/8/17 8:00,57.43,3.831,0,1,1
1603,2/8/17 9:00,22.99,1.534,0,1,1
1604,2/8/17 10:00,64.1,4.276,0,1,1
1605,2/8/17 11:00,34.85,2.325,0,1,1
1606,2/8/17 12:00,0,0,0,0,0
1607,2/8/17 13:00,0,0,0,0,0
1608,2/8/17 14:00,86.72,5.785,1,1,2
1609,2/8/17 15:00,63.24,4.219,0,1,1
1610,2/8/17 16:00,91.47,6.102,1,1,2
1611,2/8/17 17:00,0,0,0,0,0
1612,2/8/17 18:00,148.7,9.92,0,3,3
1613,2/8/17 19:00,98.61,6.578,0,2,2
1614,2/8/17 20:00,0,0,0,0,0
1615,2/8/17 21:00,0,0,0,0,0
1616,2/8/17 22:00,24.3,1.621,0,1,1
1617,2/8/17 23:00,0,0,0,0,0
1618,2/9/17 0:00,0,0,0,0,0
1619,2/9/17 1:00,0,0,0,0,0
1620,2/9/17 2:00,0,0,0,0,0
1621,2/9/17 3:00,0,0,0,0,0
1622,2/9/17 4:00,85.55,5.707,0,2,2
1623,2/9/17 5:00,0,0,0,0,0
1624,2/9/17 6:00,34.51,2.302,0,1,1
1625,2/9/17 7:00,61.86,4.127,0,1,1
1626,2/9/17 8:00,76.36,5.094,0,2,2
1627,2/9/17 9:00,0,0,0,0,0
1628,2/9/17 10:00,49.02,3.27,0,1,1
1629,2/9/17 11:00,100.48,6.703,0,2,2
1630,2/9/17 12:00,123.18,8.218,0,2,2
1631,2/9/17 13:00,40.37,2.693,0,1,1
1632,2/9/17 14:00,52.88,3.528,0,1,1
1633,2/9/17 15:00,43.43,2.897,0,1,1
1634,2/9/17 16:00,212.19,14.155,0,4,4
1635,2/9/17 17:00,42.18,2.814,0,2,2
1636,2/9/17 18:00,0,0,0,0,0
1637,2/9/17 19:00,0,0,0,0,0
1638,2/9/17 20:00,40.56,2.706,0,1,1
1639,2/9/17 21:00,0,0,0,0,0
1640,2/9/17 22:00,0,0,0,0,0
1641,2/9/17 23:00,0,0,0,0,0
1642,2/10/17 0:00,0,0,0,0,0
1643,2/10/17 1:00,0,0,0,0,0
1644,2/10/17 2:00,0,0,0,0,0
1645,2/10/17 3:00,0,0,0,0,0
1646,2/10/17 4:00,150.42,10.035,1,2,3
1647,2/10/17 5:00,96.82,6.459,1,1,2
1648,2/10/17 6:00,9.4,0.627,1,0,1
1649,2/10/17 7:00,0,0,0,0,0
1650,2/10/17 8:00,7.32,0.488,0,1,1
1651,2/10/17 9:00,52.78,3.521,0,1,1
1652,2/10/17 10:00,120.99,8.072,0,2,2
1653,2/10/17 11:00,48.84,3.258,0,1,1
1654,2/10/17 12:00,103.29,6.891,1,1,2
1655,2/10/17 13:00,50.41,3.363,0,1,1
1656,2/10/17 14:00,0,0,0,0,0
1657,2/10/17 15:00,15.06,1.005,0,1,1
1658,2/10/17 16:00,0,0,0,0,0
1659,2/10/17 17:00,0,0,0,0,0
1660,2/10/17 18:00,39.59,2.641,0,1,1
1661,2/10/17 19:00,69.85,4.66,0,1,1
1662,2/10/17 20:00,32.54,2.171,1,0,1
1663,2/10/17 21:00,64.16,4.28,0,1,1
1664,2/10/17 22:00,0,0,0,0,0
1665,2/10/17 23:00,0,0,0,0,0
1666,2/11/17 0:00,0,0,0,0,0
1667,2/11/17 1:00,0,0,0,0,0
1668,2/11/17 2:00,0,0,0,0,0
1669,2/11/17 3:00,0,0,0,0,0
1670,2/11/17 4:00,0,0,0,0,0
1671,2/11/17 5:00,31.54,2.104,0,1,1
1672,2/11/17 6:00,0,0,0,0,0
1673,2/11/17 7:00,0,0,0,0,0
1674,2/11/17 8:00,0.48,0.032,0,1,1
1675,2/11/17 9:00,72.99,4.869,0,1,1
1676,2/11/17 10:00,52.69,3.515,0,1,1
1677,2/11/17 11:00,55.87,3.727,0,1,1
1678,2/11/17 12:00,88.98,5.936,0,2,2
1679,2/11/17 13:00,34.67,2.313,0,1,1
1680,2/11/17 14:00,0,0,0,0,0
1681,2/11/17 15:00,78.4,5.23,0,2,2
1682,2/11/17 16:00,0,0,0,0,0
1683,2/11/17 17:00,47.7,3.182,0,1,1
1684,2/11/17 18:00,55.85,3.726,0,1,1
1685,2/11/17 19:00,29.61,1.975,0,1,1
1686,2/11/17 20:00,0,0,0,0,0
1687,2/11/17 21:00,0,0,0,0,0
1688,2/11/17 22:00,51.25,3.419,0,1,1
1689,2/11/17 23:00,0,0,0,0,0
1690,2/12/17 0:00,0,0,0,0,0
1691,2/12/17 1:00,0,0,0,0,0
1692,2/12/17 2:00,0,0,0,0,0
1693,2/12/17 3:00,0,0,0,0,0
1694,2/12/17 4:00,0,0,0,0,0
1695,2/12/17 5:00,0,0,0,0,0
1696,2/12/17 6:00,0,0,0,0,0
1697,2/12/17 7:00,0,0,0,0,0
1698,2/12/17 8:00,0,0,0,0,0
1699,2/12/17 9:00,25.23,1.683,0,1,1
1700,2/12/17 10:00,0,0,0,0,0
1701,2/12/17 11:00,0,0,0,0,0
1702,2/12/17 12:00,0,0,0,0,0
1703,2/12/17 13:00,39.28,2.62,1,1,2
1704,2/12/17 14:00,18.39,1.227,0,1,1
1705,2/12/17 15:00,110.9,7.399,0,3,3
1706,2/12/17 16:00,139.95,9.336,0,2,2
1707,2/12/17 17:00,111.28,7.424,0,2,2
1708,2/12/17 18:00,102.68,6.85,0,2,2
1709,2/12/17 19:00,0,0,0,0,0
1710,2/12/17 20:00,0,0,0,0,0
1711,2/12/17 21:00,0,0,0,0,0
1712,2/12/17 23:00,25.63,1.71,0,1,1
1713,2/13/17 0:00,0,0,0,0,0
1714,2/13/17 1:00,0,0,0,0,0
1715,2/13/17 2:00,0,0,0,0,0
1716,2/13/17 3:00,0,0,0,0,0
1717,2/13/17 4:00,0,0,0,0,0
1718,2/13/17 5:00,50.94,3.398,0,1,1
1719,2/13/17 6:00,0,0,0,0,0
1720,2/13/17 7:00,0,0,0,0,0
1721,2/13/17 8:00,59.62,3.977,0,1,1
1722,2/13/17 9:00,64.16,4.28,0,1,1
1723,2/13/17 10:00,49.99,3.335,0,1,1
1724,2/13/17 11:00,55.55,3.706,0,1,1
1725,2/13/17 12:00,59.06,3.94,0,1,1
1726,2/13/17 13:00,67.13,4.478,0,1,1
1727,2/13/17 14:00,207.18,13.821,0,4,4
1728,2/13/17 15:00,0,0,0,0,0
1729,2/13/17 16:00,30.02,2.003,0,1,1
1730,2/13/17 17:00,0,0,0,0,0
1731,2/13/17 18:00,51.42,3.43,0,1,1
1732,2/13/17 19:00,37.16,2.479,1,0,1
1733,2/13/17 20:00,0,0,0,0,0
1734,2/13/17 21:00,0,0,0,0,0
1735,2/13/17 22:00,0,0,0,0,0
1736,2/13/17 23:00,24.67,1.646,0,1,1
1737,2/14/17 0:00,0,0,0,0,0
1738,2/14/17 1:00,0,0,0,0,0
1739,2/14/17 2:00,0,0,0,0,0
1740,2/14/17 3:00,0,0,0,0,0
1741,2/14/17 4:00,54.53,3.638,0,1,1
1742,2/14/17 5:00,41.22,2.75,0,1,1
1743,2/14/17 6:00,53.26,3.553,0,1,1
1744,2/14/17 7:00,59.39,3.962,0,1,1
1745,2/14/17 8:00,0,0,0,0,0
1746,2/14/17 9:00,0,0,0,0,0
1747,2/14/17 10:00,53.12,3.544,0,1,1
1748,2/14/17 11:00,0,0,0,0,0
1749,2/14/17 12:00,43.08,2.874,1,0,1
1750,2/14/17 13:00,92.02,6.139,0,2,2
1751,2/14/17 14:00,37.36,2.492,0,1,1
1752,2/14/17 15:00,57.86,3.86,1,1,2
