"","datetimehour","pt100_h2","pt11_h2","pt200_pressure","pt250_pressure","pt930_left","pt931_right","asDate","day_col","month_col","year_col","second_col","min_col","hour_col"
"3694","05/04/2017 08:30:00 ",140.842010498,140.15625,398.220489502,854.2390136719,88.805557251,71.795135498,2017-04-05 08:30:00,5,4,2017,0,30,8
"3695","05/04/2017 08:20:00 ",142.1441040039,145.546875,411.2413330078,854.2390136719,88.725692749,71.795135498,2017-04-05 08:20:00,5,4,2017,0,20,8
"3696","05/04/2017 08:10:00 ",148.220489502,147.5433959961,451.4612121582,846.7158813477,88.725692749,71.795135498,2017-04-05 08:10:00,5,4,2017,0,10,8
"3697","05/04/2017 08:00:00 ",148.2928314209,147.5433959961,451.750579834,846.7158813477,88.725692749,71.795135498,2017-04-05 08:00:00,5,4,2017,0,0,8
"3698","05/04/2017 07:50:00 ",148.2928314209,147.743057251,451.750579834,847.0051879883,88.725692749,71.875,2017-04-05 07:50:00,5,4,2017,0,50,7
"3699","05/04/2017 07:40:00 ",148.3651580811,147.743057251,452.0399169922,847.0051879883,88.725692749,71.875,2017-04-05 07:40:00,5,4,2017,0,40,7
"3700","05/04/2017 07:30:00 ",148.4375,147.743057251,451.750579834,847.2945556641,88.805557251,71.875,2017-04-05 07:30:00,5,4,2017,0,30,7
"3701","05/04/2017 07:20:00 ",148.4375,147.743057251,452.329284668,847.8732910156,88.805557251,71.875,2017-04-05 07:20:00,5,4,2017,0,20,7
"3702","05/04/2017 07:10:00 ",148.5821685791,147.743057251,452.329284668,847.8732910156,88.9652786255,71.875,2017-04-05 07:10:00,5,4,2017,0,10,7
"3703","05/04/2017 07:00:00 ",148.5821685791,147.9427032471,452.329284668,848.1625976562,88.9652786255,71.954864502,2017-04-05 07:00:00,5,4,2017,0,0,7
"3704","05/04/2017 06:50:00 ",148.654510498,147.9427032471,452.907989502,848.451965332,88.9652786255,71.954864502,2017-04-05 06:50:00,5,4,2017,0,50,6
"3705","05/04/2017 06:40:00 ",148.726852417,147.9427032471,452.907989502,848.451965332,88.9652786255,71.954864502,2017-04-05 06:40:00,5,4,2017,0,40,6
"3706","05/04/2017 06:30:00 ",148.7991943359,148.142364502,453.1973266602,848.7413330078,89.045135498,71.954864502,2017-04-05 06:30:00,5,4,2017,0,30,6
"3707","05/04/2017 06:20:00 ",148.7991943359,148.142364502,453.4866943359,849.3200073242,89.045135498,72.0347213745,2017-04-05 06:20:00,5,4,2017,0,20,6
"3708","05/04/2017 06:10:00 ",148.943862915,148.142364502,453.4866943359,849.609375,89.045135498,72.0347213745,2017-04-05 06:10:00,5,4,2017,0,10,6
"3709","05/04/2017 06:00:00 ",149.016204834,148.142364502,454.3547363281,849.609375,89.045135498,72.0347213745,2017-04-05 06:00:00,5,4,2017,0,0,6
"3710","05/04/2017 05:50:00 ",149.016204834,148.142364502,454.3547363281,849.8987426758,89.125,72.0347213745,2017-04-05 05:50:00,5,4,2017,0,50,5
"3711","05/04/2017 05:40:00 ",149.0885467529,148.5416717529,454.6441040039,850.1880493164,89.125,72.194442749,2017-04-05 05:40:00,5,4,2017,0,40,5
"3712","05/04/2017 05:30:00 ",149.1608734131,148.5416717529,454.9334411621,850.1880493164,89.125,72.194442749,2017-04-05 05:30:00,5,4,2017,0,30,5
"3713","05/04/2017 05:20:00 ",149.305557251,148.5416717529,455.2228088379,850.766784668,89.125,72.194442749,2017-04-05 05:20:00,5,4,2017,0,20,5
"3714","05/04/2017 05:10:00 ",149.3778991699,148.5416717529,455.2228088379,850.766784668,89.204864502,72.194442749,2017-04-05 05:10:00,5,4,2017,0,10,5
"3715","05/04/2017 05:00:00 ",149.3778991699,148.741317749,456.0908508301,851.0561523438,89.204864502,72.274307251,2017-04-05 05:00:00,5,4,2017,0,0,5
"3716","05/04/2017 04:50:00 ",149.4502258301,148.741317749,456.0908508301,850.766784668,89.204864502,72.274307251,2017-04-05 04:50:00,5,4,2017,0,50,4
"3717","05/04/2017 04:40:00 ",149.522567749,148.741317749,456.6695556641,851.0561523438,89.3645858765,72.274307251,2017-04-05 04:40:00,5,4,2017,0,40,4
"3718","05/04/2017 04:30:00 ",149.6672515869,148.9409790039,456.6695556641,851.3454589844,89.3645858765,72.3541641235,2017-04-05 04:30:00,5,4,2017,0,30,4
"3719","05/04/2017 04:20:00 ",149.6672515869,148.9409790039,456.3802185059,851.3454589844,89.444442749,72.3541641235,2017-04-05 04:20:00,5,4,2017,0,20,4
"3720","05/04/2017 04:10:00 ",149.7395782471,148.9409790039,456.6695556641,852.2135620117,89.444442749,72.3541641235,2017-04-05 04:10:00,5,4,2017,0,10,4
"3721","05/04/2017 04:00:00 ",149.811920166,149.140625,457.248260498,852.2135620117,89.444442749,72.3541641235,2017-04-05 04:00:00,5,4,2017,0,0,4
"3722","05/04/2017 03:50:00 ",149.884262085,149.140625,457.248260498,852.5028686523,89.524307251,72.4340286255,2017-04-05 03:50:00,5,4,2017,0,50,3
"3723","05/04/2017 03:40:00 ",150.0289306641,149.140625,457.826965332,852.7922363281,89.6041641235,72.4340286255,2017-04-05 03:40:00,5,4,2017,0,40,3
"3724","05/04/2017 03:30:00 ",150.101272583,149.140625,458.6950378418,852.7922363281,89.6041641235,72.4340286255,2017-04-05 03:30:00,5,4,2017,0,30,3
"3725","05/04/2017 03:20:00 ",150.101272583,149.539932251,458.6950378418,852.7922363281,89.763885498,72.59375,2017-04-05 03:20:00,5,4,2017,0,20,3
"3726","05/04/2017 03:10:00 ",150.101272583,149.539932251,458.984375,852.7922363281,89.84375,72.59375,2017-04-05 03:10:00,5,4,2017,0,10,3
"3727","05/04/2017 03:00:00 ",152.560760498,151.935760498,452.0399169922,853.6602783203,89.84375,72.59375,2017-04-05 03:00:00,5,4,2017,0,0,3
"3728","05/04/2017 02:50:00 ",154.513885498,157.126739502,437.282989502,853.6602783203,89.84375,72.59375,2017-04-05 02:50:00,5,4,2017,0,50,2
"3729","05/04/2017 02:40:00 ",159.1435241699,161.9183959961,444.516784668,822.4102783203,89.84375,72.673614502,2017-04-05 02:40:00,5,4,2017,0,40,2
"3730","05/04/2017 02:30:00 ",155.164932251,161.9183959961,455.2228088379,847.8732910156,89.84375,72.673614502,2017-04-05 02:30:00,5,4,2017,0,30,2
"3731","05/04/2017 02:20:00 ",155.2372741699,162.118057251,455.8015136719,847.8732910156,89.923614502,72.7534713745,2017-04-05 02:20:00,5,4,2017,0,20,2
"3732","05/04/2017 02:10:00 ",155.8159790039,162.118057251,456.0908508301,848.1625976562,89.923614502,72.7534713745,2017-04-05 02:10:00,5,4,2017,0,10,2
"3733","05/04/2017 02:00:00 ",157.986114502,162.118057251,456.3802185059,848.451965332,90.0034713745,72.7534713745,2017-04-05 02:00:00,5,4,2017,0,0,2
"3734","05/04/2017 01:50:00 ",160.5179443359,162.517364502,456.3802185059,848.7413330078,90.0034713745,72.8333358765,2017-04-05 01:50:00,5,4,2017,0,50,1
"3735","05/04/2017 01:40:00 ",159.4328765869,162.517364502,456.6695556641,848.7413330078,90.163192749,72.8333358765,2017-04-05 01:40:00,5,4,2017,0,40,1
"3736","05/04/2017 01:30:00 ",143.5185241699,142.751739502,457.248260498,849.3200073242,90.163192749,72.8333358765,2017-04-05 01:30:00,5,4,2017,0,30,1
"3737","05/04/2017 01:20:00 ",121.4554367065,120.789932251,457.826965332,849.609375,90.243057251,72.993057251,2017-04-05 01:20:00,5,4,2017,0,20,1
"3738","05/04/2017 01:10:00 ",104.311340332,103.819442749,458.6950378418,849.609375,90.3229141235,72.993057251,2017-04-05 01:10:00,5,4,2017,0,10,1
"3739","05/04/2017 01:00:00 ",84.201385498,83.2552108765,459.2737121582,849.609375,90.4027786255,72.993057251,2017-04-05 01:00:00,5,4,2017,0,0,1
"3740","05/04/2017 00:50:00 ",85.648147583,85.6510391235,447.9890136719,849.3200073242,90.4027786255,72.993057251,2017-04-05 00:50:00,5,4,2017,0,50,0
"3741","05/04/2017 00:40:00 ",88.179977417,90.243057251,432.9427185059,849.609375,90.5625,73.0729141235,2017-04-05 00:40:00,5,4,2017,0,40,0
"3742","05/04/2017 00:30:00 ",95.8478012085,95.0347213745,418.764465332,849.8987426758,90.5625,73.0729141235,2017-04-05 00:30:00,5,4,2017,0,30,0
"3743","05/04/2017 00:20:00 ",100.694442749,100.0260391235,404.5862121582,849.8987426758,90.5625,73.0729141235,2017-04-05 00:20:00,5,4,2017,0,20,0
"3744","05/04/2017 00:10:00 ",103.226272583,105.017364502,394.4589233398,849.8987426758,90.642364502,73.0729141235,2017-04-05 00:10:00,5,4,2017,0,10,0
"3745","05/04/2017 00:00:00 ",108.289932251,110.008682251,377.6765136719,850.1880493164,90.642364502,73.1527786255,2017-04-05 00:00:00,5,4,2017,0,0,0
"3746","04/04/2017 23:50:00 ",113.3535842896,115,363.498260498,850.1880493164,90.7222213745,73.1527786255,2017-04-04 23:50:00,4,4,2017,0,50,23
"3747","04/04/2017 23:40:00 ",120.804397583,119.991317749,349.609375,851.0561523438,90.8020858765,73.232635498,2017-04-04 23:40:00,4,4,2017,0,40,23
"3748","04/04/2017 23:30:00 ",123.7702560425,125.1822891235,338.0353088379,853.0816040039,90.8020858765,73.232635498,2017-04-04 23:30:00,4,4,2017,0,30,23
"3749","04/04/2017 23:20:00 ",131.2210693359,130.173614502,377.9658508301,851.3454589844,90.8020858765,73.392364502,2017-04-04 23:20:00,4,4,2017,0,20,23
"3750","04/04/2017 23:10:00 ",135.7783508301,135.564239502,364.655670166,851.3454589844,90.961807251,73.392364502,2017-04-04 23:10:00,4,4,2017,0,10,23
"3751","04/04/2017 23:00:00 ",141.5653991699,140.7552032471,351.0561218262,851.0561523438,90.961807251,73.4722213745,2017-04-04 23:00:00,4,4,2017,0,0,23
"3752","04/04/2017 22:50:00 ",145.7610015869,145.946182251,338.0353088379,851.3454589844,91.0416641235,73.4722213745,2017-04-04 22:50:00,4,4,2017,0,50,22
"3753","04/04/2017 22:40:00 ",152.1990814209,151.5364532471,325.593170166,851.3454589844,91.1215286255,73.5520858765,2017-04-04 22:40:00,4,4,2017,0,40,22
"3754","04/04/2017 22:30:00 ",150.390625,149.7395782471,312.8616943359,851.6348266602,91.201385498,73.5520858765,2017-04-04 22:30:00,4,4,2017,0,30,22
"3755","04/04/2017 22:20:00 ",140.2633056641,140.555557251,302.734375,852.2135620117,91.201385498,73.631942749,2017-04-04 22:20:00,4,4,2017,0,20,22
"3756","04/04/2017 22:10:00 ",128.4722290039,127.7777786255,282.7691040039,841.2182006836,91.361114502,73.7916641235,2017-04-04 22:10:00,4,4,2017,0,10,22
"3757","04/04/2017 22:00:00 ",109.3026657104,110.8072891235,308.810760498,853.6602783203,91.361114502,73.8715286255,2017-04-04 22:00:00,4,4,2017,0,0,22
"3758","04/04/2017 21:50:00 ",114.438659668,113.8020858765,343.8223266602,851.6348266602,91.4409713745,73.8715286255,2017-04-04 21:50:00,4,4,2017,0,50,21
"3759","04/04/2017 21:40:00 ",93.967010498,93.038192749,385.7783508301,834.8524169922,91.5208358765,73.951385498,2017-04-04 21:40:00,4,4,2017,0,40,21
"3760","04/04/2017 21:30:00 ",96.860534668,96.032989502,372.1788330078,850.766784668,91.600692749,74.03125,2017-04-04 21:30:00,4,4,2017,0,30,21
"3761","04/04/2017 21:20:00 ",97.077545166,99.0277786255,358.8686218262,850.766784668,91.7604141235,74.1909713745,2017-04-04 21:20:00,4,4,2017,0,20,21
"3762","04/04/2017 21:10:00 ",100.115737915,101.8229141235,344.9797363281,850.766784668,91.8402786255,74.2708358765,2017-04-04 21:10:00,4,4,2017,0,10,21
"3763","04/04/2017 21:00:00 ",103.0815963745,105.017364502,336.5885314941,836.8778686523,91.920135498,74.350692749,2017-04-04 21:00:00,4,4,2017,0,0,21
"3764","04/04/2017 20:50:00 ",108.579284668,107.8125,370.4427185059,853.9496459961,92,74.430557251,2017-04-04 20:50:00,4,4,2017,0,50,20
"3765","04/04/2017 20:40:00 ",111.4728012085,110.8072891235,356.5538330078,853.6602783203,92.1597213745,74.5902786255,2017-04-04 20:40:00,4,4,2017,0,40,20
"3766","04/04/2017 20:30:00 ",114.438659668,113.8020858765,343.2436218262,853.9496459961,92.2395858765,74.670135498,2017-04-04 20:30:00,4,4,2017,0,30,20
"3767","04/04/2017 20:20:00 ",115.1620407104,116.796875,325.014465332,844.9797363281,92.319442749,74.75,2017-04-04 20:20:00,4,4,2017,0,20,20
"3768","04/04/2017 20:10:00 ",119.2853012085,119.592010498,339.4820556641,851.3454589844,92.638885498,74.829864502,2017-04-04 20:10:00,4,4,2017,0,10,20
"3769","04/04/2017 20:00:00 ",118.2002334595,117.595489502,330.2228088379,807.6533813477,92.71875,75.069442749,2017-04-04 20:00:00,4,4,2017,0,0,20
"3770","04/04/2017 19:50:00 ",123.4085617065,122.586807251,359.7366943359,853.0816040039,92.9583358765,75.149307251,2017-04-04 19:50:00,4,4,2017,0,50,19
"3771","04/04/2017 19:40:00 ",126.2297439575,127.7777786255,397.3524169922,852.2135620117,93.038192749,75.2291641235,2017-04-04 19:40:00,4,4,2017,0,40,19
"3772","04/04/2017 19:30:00 ",131.655090332,132.96875,383.4635314941,852.2135620117,93.038192749,75.388885498,2017-04-04 19:30:00,4,4,2017,0,30,19
"3773","04/04/2017 19:20:00 ",139.0335693359,138.1597290039,367.5491943359,824.7250976562,93.038192749,75.46875,2017-04-04 19:20:00,4,4,2017,0,20,19
"3774","04/04/2017 19:10:00 ",144.024887085,143.1510467529,431.7853088379,824.1464233398,93.118057251,75.548614502,2017-04-04 19:10:00,4,4,2017,0,10,19
"3775","04/04/2017 19:00:00 ",144.024887085,143.5503540039,457.5376281738,855.9750976562,93.1979141235,75.6284713745,2017-04-04 19:00:00,4,4,2017,0,0,19
"3776","04/04/2017 18:50:00 ",144.241897583,143.5503540039,457.826965332,855.6857910156,93.357635498,75.788192749,2017-04-04 18:50:00,4,4,2017,0,50,18
"3777","04/04/2017 18:40:00 ",144.314239502,143.75,457.5376281738,855.3964233398,93.4375,75.868057251,2017-04-04 18:40:00,4,4,2017,0,40,18
"3778","04/04/2017 18:30:00 ",144.3865814209,143.75,458.1163330078,855.3964233398,93.4375,75.9479141235,2017-04-04 18:30:00,4,4,2017,0,30,18
"3779","04/04/2017 18:20:00 ",144.4589080811,143.75,458.1163330078,855.3964233398,93.756942749,76.0277786255,2017-04-04 18:20:00,4,4,2017,0,20,18
"3780","04/04/2017 18:10:00 ",144.4589080811,143.9496459961,458.6950378418,855.1070556641,93.756942749,76.0277786255,2017-04-04 18:10:00,4,4,2017,0,10,18
"3781","04/04/2017 18:00:00 ",144.6035919189,143.9496459961,458.6950378418,855.1070556641,93.756942749,76.1875,2017-04-04 18:00:00,4,4,2017,0,0,18
"3782","04/04/2017 17:50:00 ",144.6035919189,143.9496459961,458.984375,854.5283813477,93.836807251,76.1875,2017-04-04 17:50:00,4,4,2017,0,50,17
"3783","04/04/2017 17:40:00 ",144.6759185791,143.9496459961,458.1163330078,853.9496459961,93.9166641235,76.267364502,2017-04-04 17:40:00,4,4,2017,0,40,17
"3784","04/04/2017 17:30:00 ",144.6759185791,143.9496459961,458.6950378418,853.9496459961,93.9965286255,76.3472213745,2017-04-04 17:30:00,4,4,2017,0,30,17
"3785","04/04/2017 17:20:00 ",144.6759185791,143.9496459961,458.6950378418,853.6602783203,93.9965286255,76.3472213745,2017-04-04 17:20:00,4,4,2017,0,20,17
"3786","04/04/2017 17:10:00 ",144.4589080811,143.75,459.2737121582,853.6602783203,93.9965286255,76.4270858765,2017-04-04 17:10:00,4,4,2017,0,10,17
"3787","04/04/2017 17:00:00 ",147.641784668,146.944442749,450.014465332,853.0816040039,93.9965286255,76.586807251,2017-04-04 17:00:00,4,4,2017,0,0,17
"3788","04/04/2017 16:50:00 ",143.952545166,151.935760498,434.968170166,853.0816040039,94.15625,76.586807251,2017-04-04 16:50:00,4,4,2017,0,50,16
"3789","04/04/2017 16:40:00 ",157.335067749,157.5260467529,414.7135314941,834.2737426758,94.15625,76.6666641235,2017-04-04 16:40:00,4,4,2017,0,40,16
"3790","04/04/2017 16:30:00 ",143.373840332,157.126739502,463.0353088379,853.6602783203,94.3159713745,76.6666641235,2017-04-04 16:30:00,4,4,2017,0,30,16
"3791","04/04/2017 16:20:00 ",143.3014984131,162.517364502,447.9890136719,853.0816040039,94.3159713745,76.6666641235,2017-04-04 16:20:00,4,4,2017,0,20,16
"3792","04/04/2017 16:10:00 ",153.2841491699,167.508682251,429.7598266602,852.5028686523,94.3159713745,76.6666641235,2017-04-04 16:10:00,4,4,2017,0,10,16
"3793","04/04/2017 16:00:00 ",153.6458282471,172.6996459961,412.688079834,853.9496459961,94.3159713745,76.6666641235,2017-04-04 16:00:00,4,4,2017,0,0,16
"3794","04/04/2017 15:50:00 ",161.820022583,174.696182251,463.0353088379,857.1325073242,94.236114502,76.6666641235,2017-04-04 15:50:00,4,4,2017,0,50,15
"3795","04/04/2017 15:40:00 ",161.820022583,174.696182251,462.1672363281,856.8432006836,94.3159713745,76.6666641235,2017-04-04 15:40:00,4,4,2017,0,40,15
"3796","04/04/2017 15:30:00 ",161.9647064209,174.4965209961,462.1672363281,856.8432006836,94.555557251,76.586807251,2017-04-04 15:30:00,4,4,2017,0,30,15
"3797","04/04/2017 15:20:00 ",161.4583282471,174.4965209961,461.8778991699,856.5538330078,94.3159713745,76.4270858765,2017-04-04 15:20:00,4,4,2017,0,20,15
"3798","04/04/2017 15:10:00 ",161.3860015869,174.0972290039,461.0098266602,855.9750976562,94.3958358765,76.4270858765,2017-04-04 15:10:00,4,4,2017,0,10,15
"3799","04/04/2017 15:00:00 ",160.734954834,170.1041717529,460.720489502,855.6857910156,94.3159713745,76.3472213745,2017-04-04 15:00:00,4,4,2017,0,0,15
"3800","04/04/2017 14:50:00 ",160.3009185791,170.1041717529,460.141784668,855.6857910156,94.3159713745,76.3472213745,2017-04-04 14:50:00,4,4,2017,0,50,14
"3801","04/04/2017 14:40:00 ",159.288192749,165.5121459961,459.563079834,855.1070556641,94.236114502,76.267364502,2017-04-04 14:40:00,4,4,2017,0,40,14
"3802","04/04/2017 14:30:00 ",146.990737915,146.1458282471,459.2737121582,854.5283813477,94.15625,76.267364502,2017-04-04 14:30:00,4,4,2017,0,30,14
"3803","04/04/2017 14:20:00 ",126.2297439575,125.5815963745,458.984375,854.2390136719,93.9965286255,76.1875,2017-04-04 14:20:00,4,4,2017,0,20,14
"3804","04/04/2017 14:10:00 ",117.9108810425,117.595489502,459.2737121582,853.9496459961,93.836807251,76.1875,2017-04-04 14:10:00,4,4,2017,0,10,14
"3805","04/04/2017 14:00:00 ",90.5671310425,92.8385391235,451.750579834,853.9496459961,93.5972213745,76.0277786255,2017-04-04 14:00:00,4,4,2017,0,0,14
"3806","04/04/2017 13:50:00 ",41.5219917297,45.9201393127,432.9427185059,853.9496459961,93.5972213745,76.0277786255,2017-04-04 13:50:00,4,4,2017,0,50,13
"3807","04/04/2017 13:40:00 ",45.8622703552,50.1128463745,417.0283508301,853.9496459961,93.4375,75.868057251,2017-04-04 13:40:00,4,4,2017,0,40,13
"3808","04/04/2017 13:30:00 ",50.6365737915,54.7048606873,443.6487121582,831.9589233398,93.1979141235,75.788192749,2017-04-04 13:30:00,4,4,2017,0,30,13
"3809","04/04/2017 13:20:00 ",59.8234939575,59.296875,432.9427185059,852.5028686523,93.1979141235,75.788192749,2017-04-04 13:20:00,4,4,2017,0,20,13
"3810","04/04/2017 13:10:00 ",64.5254592896,63.8888893127,415.5816040039,853.6602783203,93.118057251,75.548614502,2017-04-04 13:10:00,4,4,2017,0,10,13
"3811","04/04/2017 13:00:00 ",66.695602417,66.085067749,459.2737121582,852.2135620117,92.9583358765,75.46875,2017-04-04 13:00:00,4,4,2017,0,0,13
"3812","04/04/2017 12:50:00 ",67.4189834595,70.6770858765,442.201965332,852.2135620117,92.638885498,75.149307251,2017-04-04 12:50:00,4,4,2017,0,50,12
"3813","04/04/2017 12:40:00 ",73.929397583,75.2690963745,428.891784668,851.6348266602,92.71875,75.069442749,2017-04-04 12:40:00,4,4,2017,0,40,12
"3814","04/04/2017 12:30:00 ",77.546295166,79.861114502,413.845489502,851.6348266602,92.5590286255,74.75,2017-04-04 12:30:00,4,4,2017,0,30,12
"3815","04/04/2017 12:20:00 ",85.141784668,84.6527786255,399.3778991699,851.3454589844,92.319442749,74.5902786255,2017-04-04 12:20:00,4,4,2017,0,20,12
"3816","04/04/2017 12:10:00 ",89.9884262085,89.2447891235,384.9103088379,851.3454589844,92.319442749,74.2708358765,2017-04-04 12:10:00,4,4,2017,0,10,12
"3817","04/04/2017 12:00:00 ",91.796875,93.836807251,369.8640136719,851.3454589844,91.920135498,73.8715286255,2017-04-04 12:00:00,4,4,2017,0,0,12
"3818","04/04/2017 11:50:00 ",99.5370407104,98.828125,354.5283508301,819.8061523438,91.920135498,73.631942749,2017-04-04 11:50:00,4,4,2017,0,50,11
"3819","04/04/2017 11:40:00 ",101.6348342896,103.6197891235,390.9866943359,853.6602783203,91.8402786255,73.392364502,2017-04-04 11:40:00,4,4,2017,0,40,11
"3820","04/04/2017 11:30:00 ",108.1452560425,107.6128463745,428.313079834,853.6602783203,91.5208358765,73.1527786255,2017-04-04 11:30:00,4,4,2017,0,30,11
"3821","04/04/2017 11:20:00 ",108.0729141235,107.2135391235,427.734375,853.6602783203,91.5208358765,72.993057251,2017-04-04 11:20:00,4,4,2017,0,20,11
"3822","04/04/2017 11:10:00 ",107.928237915,107.2135391235,427.734375,853.6602783203,91.361114502,72.8333358765,2017-04-04 11:10:00,4,4,2017,0,10,11
"3823","04/04/2017 11:00:00 ",107.8559036255,107.2135391235,427.4450378418,853.6602783203,91.1215286255,72.7534713745,2017-04-04 11:00:00,4,4,2017,0,0,11
"3824","04/04/2017 10:50:00 ",107.7835617065,107.013885498,427.734375,853.6602783203,90.961807251,72.673614502,2017-04-04 10:50:00,4,4,2017,0,50,10
"3825","04/04/2017 10:40:00 ",107.711227417,107.013885498,427.4450378418,853.6602783203,90.8020858765,72.673614502,2017-04-04 10:40:00,4,4,2017,0,40,10
"3826","04/04/2017 10:30:00 ",107.711227417,107.013885498,427.4450378418,853.6602783203,90.642364502,72.59375,2017-04-04 10:30:00,4,4,2017,0,30,10
"3827","04/04/2017 10:20:00 ",107.5665512085,107.013885498,427.4450378418,853.9496459961,90.4027786255,72.4340286255,2017-04-04 10:20:00,4,4,2017,0,20,10
"3828","04/04/2017 10:10:00 ",107.5665512085,107.013885498,427.4450378418,853.9496459961,89.923614502,72.3541641235,2017-04-04 10:10:00,4,4,2017,0,10,10
"3829","04/04/2017 10:00:00 ",107.4942092896,106.814239502,427.4450378418,853.9496459961,89.84375,72.3541641235,2017-04-04 10:00:00,4,4,2017,0,0,10
"3830","04/04/2017 09:50:00 ",107.5665512085,106.814239502,431.2066040039,838.0352783203,89.6041641235,72.3541641235,2017-04-04 09:50:00,4,4,2017,0,50,9
"3831","04/04/2017 09:40:00 ",107.4942092896,106.814239502,457.5376281738,850.766784668,89.6041641235,72.274307251,2017-04-04 09:40:00,4,4,2017,0,40,9
"3832","04/04/2017 09:30:00 ",107.4942092896,106.814239502,457.5376281738,850.766784668,89.444442749,72.274307251,2017-04-04 09:30:00,4,4,2017,0,30,9
"3833","04/04/2017 09:20:00 ",107.4942092896,106.814239502,458.1163330078,850.766784668,89.3645858765,72.274307251,2017-04-04 09:20:00,4,4,2017,0,20,9
"3834","04/04/2017 09:10:00 ",107.4942092896,106.814239502,458.1163330078,851.0561523438,89.444442749,72.274307251,2017-04-04 09:10:00,4,4,2017,0,10,9
"3835","04/04/2017 09:00:00 ",107.421875,106.814239502,458.6950378418,850.766784668,89.3645858765,72.194442749,2017-04-04 09:00:00,4,4,2017,0,0,9
"3836","04/04/2017 08:50:00 ",107.421875,106.814239502,459.2737121582,850.766784668,89.3645858765,72.194442749,2017-04-04 08:50:00,4,4,2017,0,50,8
"3837","04/04/2017 08:40:00 ",109.881362915,109.0104141235,451.4612121582,850.766784668,89.3645858765,72.194442749,2017-04-04 08:40:00,4,4,2017,0,40,8
"3838","04/04/2017 08:30:00 ",114.8003463745,114.001739502,436.9936218262,851.0561523438,89.3645858765,72.194442749,2017-04-04 08:30:00,4,4,2017,0,30,8
"3839","04/04/2017 08:20:00 ",119.7916641235,118.993057251,421.9473266602,851.0561523438,89.3645858765,72.194442749,2017-04-04 08:20:00,4,4,2017,0,20,8
"3840","04/04/2017 08:10:00 ",122.540512085,123.984375,408.0584411621,851.0561523438,89.204864502,72.194442749,2017-04-04 08:10:00,4,4,2017,0,10,8
"3841","04/04/2017 08:00:00 ",127.6765060425,129.1753540039,393.0121459961,851.6348266602,89.204864502,72.194442749,2017-04-04 08:00:00,4,4,2017,0,0,8
"3842","04/04/2017 07:50:00 ",135.054977417,134.1666717529,376.2297363281,854.5283813477,89.204864502,72.194442749,2017-04-04 07:50:00,4,4,2017,0,50,7
"3843","04/04/2017 07:40:00 ",138.454864502,137.7604217529,422.5260314941,850.1880493164,89.204864502,72.194442749,2017-04-04 07:40:00,4,4,2017,0,40,7
"3844","04/04/2017 07:30:00 ",138.5272064209,137.7604217529,422.8153991699,850.766784668,89.204864502,72.194442749,2017-04-04 07:30:00,4,4,2017,0,30,7
"3845","04/04/2017 07:20:00 ",138.5272064209,137.7604217529,422.8153991699,850.766784668,89.204864502,72.194442749,2017-04-04 07:20:00,4,4,2017,0,20,7
"3846","04/04/2017 07:10:00 ",138.5272064209,137.960067749,422.8153991699,850.766784668,89.204864502,72.194442749,2017-04-04 07:10:00,4,4,2017,0,10,7
"3847","04/04/2017 07:00:00 ",138.5995330811,137.960067749,423.1047363281,851.0561523438,89.204864502,72.194442749,2017-04-04 07:00:00,4,4,2017,0,0,7
"3848","04/04/2017 06:50:00 ",138.5995330811,137.960067749,423.3941040039,851.0561523438,89.204864502,72.194442749,2017-04-04 06:50:00,4,4,2017,0,50,6
"3849","04/04/2017 06:40:00 ",138.5995330811,137.960067749,423.3941040039,851.0561523438,89.204864502,72.194442749,2017-04-04 06:40:00,4,4,2017,0,40,6
"3850","04/04/2017 06:30:00 ",138.671875,137.960067749,423.9728088379,851.0561523438,89.204864502,72.194442749,2017-04-04 06:30:00,4,4,2017,0,30,6
"3851","04/04/2017 06:20:00 ",138.671875,137.960067749,423.9728088379,851.0561523438,89.204864502,72.194442749,2017-04-04 06:20:00,4,4,2017,0,20,6
"3852","04/04/2017 06:10:00 ",138.671875,137.960067749,424.2621459961,851.3454589844,89.3645858765,72.194442749,2017-04-04 06:10:00,4,4,2017,0,10,6
"3853","04/04/2017 06:00:00 ",138.8165435791,137.960067749,424.2621459961,851.3454589844,89.3645858765,72.194442749,2017-04-04 06:00:00,4,4,2017,0,0,6
"3854","04/04/2017 05:50:00 ",138.8165435791,138.1597290039,424.5515136719,851.6348266602,89.3645858765,72.194442749,2017-04-04 05:50:00,4,4,2017,0,50,5
"3855","04/04/2017 05:40:00 ",138.888885498,138.1597290039,424.8408508301,851.3454589844,89.3645858765,72.194442749,2017-04-04 05:40:00,4,4,2017,0,40,5
"3856","04/04/2017 05:30:00 ",138.888885498,138.1597290039,425.4195556641,851.6348266602,89.3645858765,72.194442749,2017-04-04 05:30:00,4,4,2017,0,30,5
"3857","04/04/2017 05:20:00 ",138.961227417,138.1597290039,424.8408508301,851.6348266602,89.3645858765,72.194442749,2017-04-04 05:20:00,4,4,2017,0,20,5
"3858","04/04/2017 05:10:00 ",138.961227417,138.1597290039,425.7089233398,852.2135620117,89.3645858765,72.194442749,2017-04-04 05:10:00,4,4,2017,0,10,5
"3859","04/04/2017 05:00:00 ",138.961227417,138.1597290039,425.7089233398,851.6348266602,89.3645858765,72.194442749,2017-04-04 05:00:00,4,4,2017,0,0,5
